,ID_PRODUCTO,CODIGOPRINCIPAL,NOMBRE,PRECIOSINIVA,STOCK,BODEGA,CATEGORIA,COD_AUXILIAR,PESO,TIPO_SOLUCIONES,CONTROL_SERIES,SUBCATEGORIA,UNIDAD_MEDIDA,MARCA,MODELO,COSTO,ESTADO
3077,168789,0005712,ESTUCHE FASHION PROTECCION SAM J7 PRO NEGRO,13.39,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5712,0,,NO,,UNIDAD,,,0.0,ACTIVO
3078,168790,0005711,ESTUCHE FASHION PROTECCION SAM J7 PRO ROJO,13.39,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5711,0,,NO,,UNIDAD,,,0.0,ACTIVO
3079,168915,0006134,ESTUCHE FASHION PROTECCION SAM NOTE 8 NEGRO,13.39,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6134,0,,NO,,UNIDAD,,,0.0,ACTIVO
3080,168916,0009074,ESTUCHE FASHION PROTECCION SAM NOTE 8 PLOMO,13.39,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),9074,0,,NO,,UNIDAD,,,0.0,ACTIVO
3081,168917,0006133,ESTUCHE FASHION PROTECCION SAM NOTE 8 ROJO,13.39,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6133,0,,NO,,UNIDAD,,,0.0,ACTIVO
3082,167560,0024146,ESTUCHE FASHION PROTECTION IPHONE X/XS AZUL,11.61,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),24146,0,,NO,,UNIDAD,,,0.0,ACTIVO
3083,167561,0024145,ESTUCHE FASHION PROTECTION IPHONE X/XS NEGRO,11.61,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),24145,0,,NO,,UNIDAD,,,0.0,ACTIVO
3084,167562,0024147,ESTUCHE FASHION PROTECTION IPHONE X/XS ROSA,11.61,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),24147,0,,NO,,UNIDAD,,,0.0,ACTIVO
3085,167265,0002703,ESTUCHE FERRARI IPH 7/8 PLUS PLATA,31.24,0,B. X LEVEL L28,ESTUCHES MARCAS (TELEFONOS),2703,0,,NO,,UNIDAD,,,0.0,ACTIVO
3086,166956,0002818,ESTUCHE FERRARI IPHONE 6 / 6 PLUS NEGRO,26.78,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),2818,0,,NO,,UNIDAD,,,0.0,ACTIVO
3087,166957,3700740388327,ESTUCHE FERRARI IPHONE 6 / 6 PLUS NEGRO,26.78,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),3700740388327,0,,NO,,UNIDAD,,,0.0,ACTIVO
3088,166958,0002830,ESTUCHE FERRARI IPHONE 6 / 6 PLUS ROJO,26.78,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),2830,0,,NO,,UNIDAD,,,0.0,ACTIVO
3089,166959,3700740368657,ESTUCHE FERRARI IPHONE 6 / 6 PLUS ROJO,26.78,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),3700740368657,0,,NO,,UNIDAD,,,0.0,ACTIVO
3090,1046758,ES08400,ESTUCHE FSHANG IPHONE 7/8 PLUS ROJO,8.92,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES08400,0,,NO,,UNIDAD,,,2.5,ACTIVO
3091,510354,ES07326,ESTUCHE GAMUZA SAMSUNG J7 2016/J7 NEO GRIS,11.160714,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES07326,0,,NO,BUMPER,UNIDAD,,,3.0,ACTIVO
3092,510359,ES07327,ESTUCHE GAMUZA SAMSUNG J7 2016/J7 NEO MORADO,11.160714,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES07327,0,,NO,BUMPER,UNIDAD,,,3.0,ACTIVO
3093,1536326,ESI00118,ESTUCHE GEAR 4 CRYSTAL PALACE IPHONE 12 PRO MAX TRANSPARENTE,24.553571,1,B. X LEVEL L28,ESTUCHES MARCAS (TELEFONOS),ESI00118,0,,NO,,UNIDAD,,,5.65,ACTIVO
3094,1536325,ESX00260,ESTUCHE GEAR 4 CRYSTAL PALACE IPHONE 12/12 PRO TRANSPARENTE,24.553571,0,B. X LEVEL L28,ESTUCHES MARCAS (TELEFONOS),ESX00260,0,,NO,,UNIDAD,,,3.79,ACTIVO
3095,1850860,EM00472,ESTUCHE GEAR 4 CRYSTAL PALACE IPHONE 14 PRO MAX TRANSPARENTE,24.553571,0,B. X LEVEL L28,ESTUCHES MARCAS (TELEFONOS),EM00472,0,,NO,GEAR 4,UNIDAD,,,0.01,ACTIVO
3096,1834860,EM00453,ESTUCHE GEAR 4 CRYSTAL PALACE TORNASOL IPHONE 13 / 14 ROSADO,24.553571,1,B. X LEVEL L28,ESTUCHES MARCAS (TELEFONOS),EM00453,0,,NO,GEAR 4,UNIDAD,,,5.28,ACTIVO
3097,1834868,EM00455,ESTUCHE GEAR 4 CRYSTAL PALACE TORNASOL IPHONE 14 PRO MAX ROSADO,24.553571,1,B. X LEVEL L28,ESTUCHES MARCAS (TELEFONOS),EM00455,0,,NO,GEAR 4,UNIDAD,,,5.28,ACTIVO
3098,1834865,EM00454,ESTUCHE GEAR 4 CRYSTAL PALACE TORNASOL IPHONE 14 PRO ROSADO,24.553571,1,B. X LEVEL L28,ESTUCHES MARCAS (TELEFONOS),EM00454,0,,NO,GEAR 4,UNIDAD,,,5.28,ACTIVO
3099,168846,0026373,ESTUCHE GEOMETRICO SAM NOTE 10 VERDE GRIS,15.62,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),26373,0,,NO,,UNIDAD,,,0.0,ACTIVO
3100,168038,0026372,ESTUCHE GEOMETRICO SAMSUNG NOTE 10 ROSA GRIS,15.62,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),26372,0,,NO,,UNIDAD,,,0.0,ACTIVO
3101,168267,0018927,ESTUCHE GLASS COVER SAM A40 NEGRO,10.71,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),18927,0,,NO,,UNIDAD,,,0.0,ACTIVO
3102,168213,0005521,ESTUCHE GLITTER ATRAPA SUEÃ‘OS SAM A3 2016 AZUL,10.71,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5521,0,,NO,,UNIDAD,,,0.0,ACTIVO
3103,168214,0005520,ESTUCHE GLITTER ATRAPA SUEÃ‘OS SAM A3 2016 NARANJA,10.71,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5520,0,,NO,,UNIDAD,,,0.0,ACTIVO
3104,168281,0005546,ESTUCHE GLITTER ATRAPA SUEÃ‘OS SAM A5 2016 NARANJA,10.71,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5546,0,,NO,,UNIDAD,,,0.0,ACTIVO
3105,168544,0005446,ESTUCHE GLITTER ATRAPA SUEÃ‘OS SAM J1 MINI NARANJA,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5446,0,,NO,,UNIDAD,,,0.0,ACTIVO
3106,168653,0005647,ESTUCHE GLITTER ATRAPA SUEÃ‘OS SAM J5 2016,10.71,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5647,0,,NO,,UNIDAD,,,0.0,ACTIVO
3107,169121,0005474,ESTUCHE GLITTER ATRAPA SUEÃ‘OS SAM S4,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5474,0,,NO,,UNIDAD,,,0.0,ACTIVO
3108,168545,0005445,ESTUCHE GLITTER ATRP SUEÃ‘OS SAM J1 MINI VERDE,8.93,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5445,0,,NO,,UNIDAD,,,0.0,ACTIVO
3109,168654,0005648,ESTUCHE GLITTER BUHO SAM J5 2016 LILA,10.71,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5648,0,,NO,,UNIDAD,,,0.0,ACTIVO
3110,168752,0005754,ESTUCHE GLITTER BUHO SAM J7 2015 ROSA,10.71,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5754,0,,NO,,UNIDAD,,,0.0,ACTIVO
3111,168760,0006449,ESTUCHE GLITTER BUHO SAM J7 2016,10.71,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6449,0,,NO,,UNIDAD,,,0.0,ACTIVO
3112,169122,0006450,ESTUCHE GLITTER BUHO SAM S4,8.93,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6450,0,,NO,,UNIDAD,,,0.0,ACTIVO
3113,167115,0002558,ESTUCHE GLITTER CIGÃœEÃ‘A IPHONE 7/8,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),2558,0,,NO,,UNIDAD,,,0.0,ACTIVO
3114,168753,0005755,ESTUCHE GLITTER CIGUEÃ‘A SAM J7 2015,10.71,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5755,0,,NO,,UNIDAD,,,0.0,ACTIVO
3115,169402,0003522,ESTUCHE GLITTER CIGUEÃ‘A SAMSUNG J7 PRIME,10.71,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),3522,0,,NO,,UNIDAD,,,0.0,ACTIVO
3116,166428,0003437,ESTUCHE GLITTER CORAZON HW Y6 2015,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),3437,0,,NO,,UNIDAD,,,0.0,ACTIVO
3117,166769,0002386,ESTUCHE GLITTER FLAMINGO IPHONE 4/4S,8.035,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),2386,0,,NO,,UNIDAD,,,0.0,ACTIVO
3118,166835,0002434,ESTUCHE GLITTER FLAMINGO IPHONE 6 / 6S,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),2434,0,,NO,,UNIDAD,,,2.678,ACTIVO
3119,167116,0002559,ESTUCHE GLITTER FLAMINGO IPHONE 7/8,8.93,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),2559,0,,NO,,UNIDAD,,,0.0,ACTIVO
3120,168655,0005650,ESTUCHE GLITTER FLAMINGO SAM J5 2016,10.71,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5650,0,,NO,,UNIDAD,,,0.0,ACTIVO
3121,168761,0006448,ESTUCHE GLITTER FLAMINGO SAM J7 2016,10.71,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6448,0,,NO,,UNIDAD,,,0.0,ACTIVO
3122,169123,0005473,ESTUCHE GLITTER FLAMINGO SAM S4,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5473,0,,NO,,UNIDAD,,,0.0,ACTIVO
3123,166649,0013502,ESTUCHE GLITTER IPHONE 11 PRO VOGUE,13.39,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),13502,0,,NO,,UNIDAD,,,0.0,ACTIVO
3124,167117,0002557,ESTUCHE GLITTER IPHONE 7/8 ROSA,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),2557,0,,NO,,UNIDAD,,,0.0,ACTIVO
3125,166770,0002387,ESTUCHE GLITTER ROSAS IPHONE 4/4S,8.035,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),2387,0,,NO,,UNIDAD,,,0.0,ACTIVO
3126,166836,0002435,ESTUCHE GLITTER ROSAS IPHONE 6 / 6S,8.93,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),2435,0,,NO,,UNIDAD,,,2.678,ACTIVO
3127,168656,0005649,ESTUCHE GLITTER ROSAS SAM J5 2016,10.71,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5649,0,,NO,,UNIDAD,,,0.0,ACTIVO
3128,169124,0005475,ESTUCHE GLITTER ROSAS SAM S4,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5475,0,,NO,,UNIDAD,,,0.0,ACTIVO
3129,168536,0005454,ESTUCHE GLITTER SAM J1 2016 DORADO,8.93,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5454,0,,NO,,UNIDAD,,,0.0,ACTIVO
3130,166771,0006447,ESTUCHE GLITTER TORRE IPHONE 4/4S,8.035,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6447,0,,NO,,UNIDAD,,,0.0,ACTIVO
3131,166772,0002388,ESTUCHE GLITTER TORRE IPHONE 4/4S,8.035,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),2388,0,,NO,,UNIDAD,,,0.0,ACTIVO
3132,167118,0002560,ESTUCHE GLITTER TORRE IPHONE 7/8,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),2560,0,,NO,,UNIDAD,,,0.0,ACTIVO
3133,168282,0005544,ESTUCHE GLITTER TORRE SAM A5 2016 FUCSIA,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5544,0,,NO,,UNIDAD,,,0.0,ACTIVO
3134,168283,0005545,ESTUCHE GLITTER TORRE SAM A5 2016 PLATA,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5545,0,,NO,,UNIDAD,,,0.0,ACTIVO
3135,168657,0005646,ESTUCHE GLITTER TORRE SAM J5 2016 DORADO,10.71,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5646,0,,NO,,UNIDAD,,,0.0,ACTIVO
3136,168685,0005710,ESTUCHE GLITTER TORRE SAM J5 PRIME DORADO,10.71,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5710,0,,NO,,UNIDAD,,,0.0,ACTIVO
3137,168754,0005753,ESTUCHE GLITTER TORRE SAM J7 2015 DORADO,10.71,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5753,0,,NO,,UNIDAD,,,0.0,ACTIVO
3138,169193,0005821,ESTUCHE GLITTER TORRE SAM S7 EDGE AZUL,10.71,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5821,0,,NO,,UNIDAD,,,0.0,ACTIVO
3139,169194,0005820,ESTUCHE GLITTER TORRE SAM S7 EDGE NARANJA,10.71,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5820,0,,NO,,UNIDAD,,,0.0,ACTIVO
3140,169195,0005819,ESTUCHE GLITTER TORRE SAM S7 EDGE ROSA,10.71,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),5819,0,,NO,,UNIDAD,,,0.0,ACTIVO
3141,464188,ES07244,ESTUCHE GOMA ANIMACION TABLETT UNIVERSAL,17.857143,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),ES07244,0,,NO,,UNIDAD,,,5.0,ACTIVO
3142,167266,0002731,ESTUCHE GOMA CARTERA CHANCHO IPHONE 7/8 PLUS ROSA,8.92,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),2731,0,,NO,,UNIDAD,,,0.0,ACTIVO
3143,167779,0002966,ESTUCHE GOMA CARTERA CONEJO IPHONE XS MAX BLANCO,7.14,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),2966,0,,NO,,UNIDAD,,,0.0,ACTIVO
3144,167267,0002730,ESTUCHE GOMA CARTERA GATO IPHONE 7/8 PLUS GRIS,8.92,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),2730,0,,NO,,UNIDAD,,,0.0,ACTIVO
3145,167643,0002928,ESTUCHE GOMA CARTERA OSO BEIGE IPHONE XR,10.71,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),2928,0,,NO,,UNIDAD,,,0.0,ACTIVO
3146,167487,0002946,ESTUCHE GOMA CARTERA OSO CAFÃ‰ IPHONE X/XS,7.14,2,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),2946,0,,NO,,UNIDAD,,,0.0,ACTIVO
3147,167780,0002965,ESTUCHE GOMA CARTERA OSO CAFE IPHONE XS MAX,7.14,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),2965,0,,NO,,UNIDAD,,,0.0,ACTIVO
3148,167268,0002729,ESTUCHE GOMA CARTERA OSO IPHONE 7/8 PLUS CAFE,8.92,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),2729,0,,NO,,UNIDAD,,,0.0,ACTIVO
3149,959683,ET04330,ESTUCHE GOMA DE Ã‘IÃ‘OS MINIONS 8 PULGADAS AMARRILLO,15.62,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET04330,0,,NO,IBUY,UNIDAD,,,3.8,ACTIVO
3150,959685,ET04332,ESTUCHE GOMA DE Ã‘IÃ‘OS MINIONS 8 PULGADAS CELESTE,15.62,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET04332,0,,NO,IBUY,UNIDAD,,,3.8,ACTIVO
3151,959684,ET04331,ESTUCHE GOMA DE Ã‘IÃ‘OS MINIONS 8 PULGADAS FUCSIA,15.62,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET04331,0,,NO,IBUY,UNIDAD,,,3.8,ACTIVO
3152,959687,ET04333,ESTUCHE GOMA DE Ã‘IÃ‘OS MINIONS 8 PULGADAS MORADO,15.62,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET04333,0,,NO,IBUY,UNIDAD,,,5.0,ACTIVO
3153,169149,0006507,ESTUCHE GOMA MUÃ‘ECA SAM S6 EDGE ROSA,8.93,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6507,0,,NO,,UNIDAD,,,0.0,ACTIVO
3154,168899,0006527,ESTUCHE GOMA MUÃ‘ECO BATMAN SAMSUNG NOTE 3,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6527,0,,NO,,UNIDAD,,,0.0,ACTIVO
3155,168900,0006516,ESTUCHE GOMA MUÃ‘ECO BOB ESPONJA SAMSUNG NOTE 3,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6516,0,,NO,,UNIDAD,,,0.0,ACTIVO
3156,168901,0006526,ESTUCHE GOMA MUÃ‘ECO CAPITAN AMERICA SAMSUNG NOTE 3,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6526,0,,NO,,UNIDAD,,,0.0,ACTIVO
3157,166773,0006474,ESTUCHE GOMA MUÃ‘ECO CEBRA IPHONE 4/4S BLANCO,7.14,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6474,0,,NO,,UNIDAD,,,0.0,ACTIVO
3158,166774,0006471,ESTUCHE GOMA MUÃ‘ECO CHANEL IPHONE 4/4S AZUL,7.14,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6471,0,,NO,,UNIDAD,,,0.0,ACTIVO
3159,166775,0006472,ESTUCHE GOMA MUÃ‘ECO CHANEL IPHONE 4/4S NARANJA,7.14,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6472,0,,NO,,UNIDAD,,,0.0,ACTIVO
3160,169173,0006510,ESTUCHE GOMA MUÃ‘ECO CHANEL SAM S7 NEGRO,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6510,0,,NO,,UNIDAD,,,0.0,ACTIVO
3161,168568,0006537,ESTUCHE GOMA MUÃ‘ECO CONEJO AMARILLO SAM J2 PRIME,8.93,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6537,0,,NO,,UNIDAD,,,0.0,ACTIVO
3162,168902,0006518,ESTUCHE GOMA MUÃ‘ECO CONEJO AMARILLO SAMSUNG NOTE 3,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6518,0,,NO,,UNIDAD,,,0.0,ACTIVO
3163,166453,0006555,ESTUCHE GOMA MUÃ‘ECO CONEJO HUAWEI Y625 LILA,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6555,0,,NO,,UND,,,0.0,ACTIVO
3164,168778,0006543,ESTUCHE GOMA MUÃ‘ECO CONEJO SAM J7 PRIME ROSA,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6543,0,,NO,,UNIDAD,,,0.0,ACTIVO
3165,167934,0006567,ESTUCHE GOMA MUÃ‘ECO DARK VADER LG MAGNA (H502),8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6567,0,,NO,,UNIDAD,,,0.0,ACTIVO
3166,167488,0006501,ESTUCHE GOMA MUÃ‘ECO DAYSI LILA IPHONE X/XS,7.14,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6501,0,,NO,,UNIDAD,,,0.0,ACTIVO
3167,167489,0006499,ESTUCHE GOMA MUÃ‘ECO DAYSI ROJO IPHONE X/XS,7.14,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6499,0,,NO,,UNIDAD,,,0.0,ACTIVO
3168,167490,0006500,ESTUCHE GOMA MUÃ‘ECO DAYSI ROSA IPHONE X/XS,7.14,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6500,0,,NO,,UNIDAD,,,0.0,ACTIVO
3169,166787,0006478,ESTUCHE GOMA MUÃ‘ECO DONAL IPHONE 5 / 5S / 5SE NEGRO,7.14,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6478,0,,NO,,UNIDAD,,,0.0,ACTIVO
3170,166960,0006492,ESTUCHE GOMA MUÃ‘ECO DORAEMON IPHONE 6 / 6 PLUS AZUL,7.14,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6492,0,,NO,,UNIDAD,,,0.0,ACTIVO
3171,166837,0006487,ESTUCHE GOMA MUÃ‘ECO ELMO IPHONE 6 / 6S AMARILLO,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6487,0,,NO,,UNIDAD,,,2.678,ACTIVO
3172,168686,0006538,ESTUCHE GOMA MUÃ‘ECO ELMO SAM J5 PRIME,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6538,0,,NO,,UNIDAD,,,0.0,ACTIVO
3173,168779,0006542,ESTUCHE GOMA MUÃ‘ECO ELMO SAMSUNG J7 PRIME,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6542,0,,NO,,UNIDAD,,,0.0,ACTIVO
3174,168905,0006519,ESTUCHE GOMA MUÃ‘ECO EXTRATERRESTRE SAM NOTE 4 VERDE,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6519,0,,NO,,UNIDAD,,,0.0,ACTIVO
3175,168907,0006521,ESTUCHE GOMA MUÃ‘ECO EXTRATERRESTRE SAM NOTE 5 VERDE,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6521,0,,NO,,UNIDAD,,,0.0,ACTIVO
3176,169138,0006505,ESTUCHE GOMA MUÃ‘ECO EXTRATERRESTRE VERDE SAMSUNG S6,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6505,0,,NO,,UNIDAD,,,0.0,ACTIVO
3177,166961,0006490,ESTUCHE GOMA MUÃ‘ECO FLOR IPHONE 6 / 6 PLUS NEGRO,7.14,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6490,0,,NO,,UNIDAD,,,0.0,ACTIVO
3178,166776,0006475,ESTUCHE GOMA MUÃ‘ECO GATA IPHONE 4/4S AMARILLO,7.14,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6475,0,,NO,,UNIDAD,,,0.0,ACTIVO
3179,169150,0006506,ESTUCHE GOMA MUÃ‘ECO GATO SAM S6 EDGE LILA,8.93,0,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6506,0,,NO,,UNIDAD,,,0.0,ACTIVO
3180,167932,0006566,ESTUCHE GOMA MUÃ‘ECO HELADO LG LEON (C50),8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6566,0,,NO,,UNIDAD,,,0.0,ACTIVO
3181,166454,0006554,ESTUCHE GOMA MUÃ‘ECO HELLO KITTY HUAWEI Y635 (C8816),8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6554,0,,NO,,UND,,,0.0,ACTIVO
3182,169139,0006504,ESTUCHE GOMA MUÃ‘ECO HELLO KITTY ROSA SAMSUNG S6,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6504,0,,NO,,UNIDAD,,,0.0,ACTIVO
3183,166839,0006484,ESTUCHE GOMA MUÃ‘ECO KRUSTY IPHONE 6 / 6S ROSA,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6484,0,,NO,,UNIDAD,,,2.678,ACTIVO
3184,169151,0006508,ESTUCHE GOMA MUÃ‘ECO LENTES SAM S6 EDGE AZUL,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6508,0,,NO,,UNIDAD,,,0.0,ACTIVO
3185,167873,0006563,ESTUCHE GOMA MUÃ‘ECO LG G3 STYLUS (D690) MICKEY,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6563,0,,NO,,UNIDAD,,,0.0,ACTIVO
3186,167874,0006562,ESTUCHE GOMA MUÃ‘ECO LG G3 STYLUS (D690) SNOOPY,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6562,0,,NO,,UNIDAD,,,0.0,ACTIVO
3187,169174,0006511,ESTUCHE GOMA MUÃ‘ECO M&M SAM S7 CELESTE,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6511,0,,NO,,UNIDAD,,,0.0,ACTIVO
3188,168015,0006557,ESTUCHE GOMA MUÃ‘ECO MICKEY NOKIA LUMIA,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6557,0,,NO,,UNIDAD,,,0.0,ACTIVO
3189,168706,0006539,ESTUCHE GOMA MUÃ‘ECO MINIE SAM J5 PRO FUCSIA,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6539,0,,NO,,UNIDAD,,,0.0,ACTIVO
3190,168707,0006540,ESTUCHE GOMA MUÃ‘ECO MINIE SAM J5 PRO ROJO,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6540,0,,NO,,UNIDAD,,,0.0,ACTIVO
3191,167930,0006564,ESTUCHE GOMA MUÃ‘ECO MINION LG L70,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6564,0,,NO,,UNIDAD,,,0.0,ACTIVO
3192,169116,0006529,ESTUCHE GOMA MUÃ‘ECO MINION SAMSUNG S3 (9300),8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6529,0,,NO,,UNIDAD,,,0.0,ACTIVO
3193,165991,0006558,ESTUCHE GOMA MUÃ‘ECO MINNIE ALCATEL PIXI 4.5,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6558,0,,NO,,UNIDAD,,,0.0,ACTIVO
3194,169474,0006466,ESTUCHE GOMA MUÃ‘ECO MINNIE FUCSIA SONY XA1,8.93,1,B. X LEVEL L28,ESTUCHE GENERICOS  (TELEFONOS),6466,0,,NO,,UNIDAD,,,0.0,ACTIVO
